Madden NFL 06,0,0,PSP
We Sing,0.67,0,Wii
Raving Rabbids: Travel in Time,0.46,0,Wii
Capcom vs. SNK 2: Mark of the Millennium 2001,0.17,0.3,PS2
MVP 06 NCAA Baseball,0.02,0,PS2
Turok,0.2,0.01,X360
Final Fantasy XIV: A Realm Reborn,0.23,0.08,PS4
Coded Arms,0.29,0,PSP
Final Fantasy Tactics A2: Grimoire of the Rift,0.03,0.3,DS
Jump Ultimate Stars,0,0.74,DS
Jampack Summer 2001,0.28,0,PS2
The Lord of the Rings: Conquest,0.25,0,PS3
Band Hero,0.23,0,PS3
Burnout,0.28,0,PS2
Spectrobes,0.02,0,DS
Rhythm Heaven: The Best+,0.03,0.72,3DS
Yu-Gi-Oh! Dungeon Dice Monsters,0.16,0.15,GBA
The Godfather II,0.21,0.01,PS3
Mortal Kombat: Unchained,0.01,0,PSP
Need for Speed: Shift,0.37,0.01,PSP
Dark Souls II,0.18,0.01,X360
Sega Superstars Tennis,0.37,0,DS
Assassin's Creed: Revelations,0.48,0,PC
Final Fantasy X/X-2 HD Remaster,0.27,0.06,PS4
[Prototype 2],0.28,0,PS3
Midnight Club 3: DUB Edition,0.1,0,XB
Resident Evil: Revelations,0.29,0.22,PS3
Tom Clancy's Rainbow Six: Vegas,0.19,0,PSP
The Lord of the Rings: The Two Towers,0.2,0,GBA
Tiger Woods PGA Tour 2001,0.28,0,PS2
Dragon Quest Heroes: The World's Tree Woe and the Blight Below,0.13,0.37,PS4
Red Faction: Guerrilla,0.27,0.02,PS3
The Elder Scrolls V: Skyrim,0.27,0,XOne
Jet Moto 3,0.28,0,PS
Ace Combat: Assault Horizon,0.15,0.22,PS3
X-Men Origins: Wolverine - Uncaged Edition,0.31,0,PS3
Unreal Championship,0.12,0,XB
WarioWare: Twisted!,0.06,0.5,GBA
Lego Batman 3: Beyond Gotham,0.28,0,PS3
Crysis 2,0.45,0,PC
Tales of Vesperia,0.17,0.19,X360
MLB 13: The Show,0,0,PS3
LEGO Marvel Super Heroes,0.35,0.02,WiiU
Namco Museum Remix,0,0,Wii
NBA 2K16,0.12,0.03,PS3
Sword of Mana,0.11,0.3,GBA
FIFA 17,0.55,0.03,PS3
Marvel: Ultimate Alliance 2,0.15,0,PS3
Dragon Age: Inquisition,0.34,0,PC
Resonance of Fate,0.21,0.24,PS3
Madagascar: Escape 2 Africa,0.25,0,DS
Pirates of the Caribbean: At World's End,0.41,0,PS3
FIFA: Road to World Cup 98,0.09,0.46,PS
The Amazing Spider-Man (Console Version),0.24,0,X360
Dragon Ball Z: Ultime Menace,0,0.73,SNES
The Walking Dead: Season One,0.13,0,X360
Tiger Woods PGA Tour 08,0.37,0,PS3
Classic NES Series: Donkey Kong,0.15,0.17,GBA
Harvest Moon: Animal Parade,0.08,0.02,Wii
Split/Second,0.3,0.01,PS3
Yoshi,0,0.73,GB
Mortal Kombat 4,0.17,0,N64
WWE SmackDown vs. Raw 2010,0.17,0,Wii
Style Savvy: Trendsetters,0.02,0.53,3DS
Croc 2,0.28,0,PS
Final Fantasy XIII-2,0.29,0.02,X360
Practise English!,0,0.73,DS
Oddworld: Munch's Oddysee,0.16,0,XB
Persona 4: Arena,0.11,0.24,PS3
Berzerk,0.04,0,2600
Brink,0.32,0.01,PS3
NHL 11,0.07,0,X360
NCAA Football 07,0,0,X360
Just Dance Wii,0,0.73,Wii
Full Spectrum Warrior,0.16,0,XB
LEGO Marvel's Avengers,0.35,0,PS4
Katamari Damacy,0.02,0.17,PS2
Just Dance 2015,0.29,0,WiiU
Beyblade VForce: Ultimate Blader Jam,0.19,0,GBA
LEGO Dimensions,0.37,0,PS4
Naruto Shippuden: Ultimate Ninja Storm Generations,0.24,0.14,PS3
Shaun Palmer's Pro Snowboarder,0.28,0,PS2
James Bond 007: Agent Under Fire,0.15,0,GC
Harvest Moon DS: Island of Happiness,0.01,0.25,DS
Star Wars Episode III: Revenge of the Sith,0.19,0,GBA
Ultimate Spider-Man,0.02,0,PS2
Monopoly Streets,0.42,0,Wii
Imagine: Interior Designer,0.31,0,DS
Ratchet & Clank Collection,0.13,0.02,PS3
SD Gundam G Generation,0,0.67,PS
Rabbids Go Home,0.3,0,DS
God Eater,0,0.72,PSP
Area 51,0.27,0,PS
Total War: Rome II,0.53,0,PC
NBA Live 08,0.02,0.01,PS2
Star Ocean: The Last Hope International,0.15,0.22,PS3
Dead to Rights,0.17,0,XB
Indiana Jones and the Staff of Kings,0.29,0,Wii
Tiger Woods PGA Tour 07,0.02,0,PS2
My Little Pony: Pinkie Pie's Party,0,0,DS
Test Drive 6,0.27,0,PS
Major League Baseball 2K7,0,0,X360
Kouchuu Ouja Mushi King,0,0.7,GBA
Persona Q: Shadow of the Labyrinth,0.07,0.27,3DS
MLB 14: The Show,0,0,PS4
X-Men: Mutant Academy 2,0.27,0,PS
Kirby: Canvas Curse,0,0.32,DS
Jampack Winter 2001,0.28,0,PS2
Kangaroo,0.04,0,2600
Madden NFL 10,0.04,0,Wii
MLB 09: The Show,0,0,PS3
Borderlands: The Pre-Sequel,0.19,0.01,X360
Disney Infinity 3.0,0.37,0,PS4
Madden NFL 11,0,0,Wii
Super Monkey Ball Jr.,0.19,0,GBA
The Witcher 3: Wild Hunt,0.46,0,PC
F1 2011,0.5,0.01,X360
Mobile Suit Gundam: Encounters in Space,0.04,0.61,PS2
MLB 10: The Show,0,0,PS3
MX vs. ATV Reflex,0.14,0,X360
Blur,0.36,0.02,PS3
Avatar: The Game,0.32,0,Wii
Fear Effect,0.27,0,PS
Battlefield: Bad Company 2,0.53,0,PC
DiRT 3,0.4,0.01,X360
The Lord of the Rings: The Two Towers,0.24,0,XB
Madden NFL 2003,0.02,0,XB
Skate,0.03,0,X360
iCarly,0.01,0,DS
XCOM: Enemy Unknown,0.36,0,PC
Ben 10: Protector of Earth,0.3,0,PSP
Virtua Fighter 4: Evolution,0.27,0,PS2
Crysis,0.69,0,PC
Resident Evil: Survivor,0.15,0.29,PS
The Sims 2: Castaway,0.04,0,DS
Super Trucks Racing,0.27,0,PS2
Godzilla: Destroy All Monsters Melee,0.14,0,GC
Jeremy McGrath Supercross 2000,0.27,0,PS
Conker: Live And Reloaded,0.2,0,XB
Silent Hill 3,0.27,0,PS2
Yu-Gi-Oh! The Falsebound Kingdom,0.13,0.07,GC
Spyro: Enter the Dragonfly,0.14,0,GC
Scooby-Doo 2: Monsters Unleashed,0.19,0,GBA
Power Rangers: Dino Thunder,0.27,0,PS2
Madden NFL 08,0.04,0,PSP
Blast Corps,0.09,0.17,N64
LEGO Racers,0.18,0,N64
WWF Attitude,0.13,0,N64
Tactics Ogre: Let Us Cling Together,0,0.71,SNES
Madden NFL 09,0,0,PSP
"WarioWare, Inc.: Mega Party Game$",0.05,0.44,GC
NBA Live 09,0.14,0,X360
Battle Arena Toshinden 2,0.1,0.41,PS
Dragon Ball: Xenoverse 2,0.27,0.09,PS4
Dynasty Warriors 6,0.07,0.41,PS3
Jeopardy!,0.27,0,PS
South Park,0.27,0,PS
NCAA Football 09,0,0,X360
Doom 3: Resurrection of Evil,0.15,0,XB
SSX,0.26,0,X360
Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,0.01,0.5,Wii
Two Worlds,0.22,0,X360
Tony Hawk's Underground,0.14,0,GC
Spider-Man 2,0.21,0,PSP
Super Bomberman 3,0,0.7,SNES
NCAA Football 08,0,0,X360
Command & Conquer: Red Alert Retaliation,0.27,0,PS
Skylanders: Trap Team,0.26,0,WiiU
Star Wars: Obi-Wan,0.16,0,XB
Ace Attorney Investigations: Miles Edgeworth,0.14,0.3,DS
Kill.Switch,0.27,0,PS2
Catherine,0.14,0.2,PS3
Madden NFL 2005,0.14,0,GC
F-14 Tomcat,0.19,0,GBA
SplashDown,0.27,0,PS2
NCAA Football 98,0.27,0,PS
Jade Empire,0.19,0,XB
Infinite Undiscovery,0.18,0.12,X360
FIFA Soccer 11,0.49,0,DS
Chocobo's Dungeon 2,0.03,0.58,PS
Call of Duty: Ghosts,0.41,0,PC
Lego Star Wars: The Force Awakens,0.43,0.01,PS4
NHL 12,0.1,0,X360
Advance Wars,0.19,0,GBA
NASCAR 2001,0.27,0,PS2
NCAA Football 2001,0.26,0,PS
WWE SmackDown vs. Raw 2011,0.31,0,PSP
Mafia,0.27,0,PS2
Hannah Montana: The Movie,0.25,0,DS
Ape Escape: On the Loose,0,0.12,PSP
Mobile Suit Gundam: Journey to Jaburo,0.13,0.36,PS2
MLB 08: The Show,0,0,PS3
TimeSplitters 2,0.27,0,PS2
Omerta: City of Gangsters,0.22,0,X360
Driver: San Francisco,0.37,0,X360
Classic NES Series: Zelda II: The Adventure of Link,0.14,0.17,GBA
Fire Emblem: Monsh? no Nazo,0,0.7,SNES
Disney's Chicken Little,0.18,0,GBA
James Bond 007: Blood Stone,0.36,0.02,PS3
King Kong,0.04,0,2600
Minecraft: Story Mode,0.33,0,PS4
Moto Racer 2,0.26,0,PS
Metal Gear Solid: Portable Ops Plus,0,0.26,PSP
LEGO Rock Band,0.22,0,Wii
Monster Hunter Tri,0.19,0.22,WiiU
Halo 2 Multiplayer Map Pack,0.13,0,XB
Mortal Kombat: Shaolin Monks,0.02,0,PS2
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",0.3,0,PS3
Minecraft: Story Mode,0.31,0,PS3
FIFA Soccer 13,0.44,0,Wii
The LEGO Movie Videogame,0.31,0.05,3DS
MotionSports,0.25,0,X360
MX vs. ATV Unleashed: On the Edge,0,0,PSP
Mario Pinball Land,0.18,0,GBA
Mappy,0,0.69,NES
J-League Soccer: Prime Goal,0,0.69,SNES
Dragon Ball Z: Budokai,0.14,0,GC
NFL Xtreme,0.26,0,PS
Need for Speed (2015),0.33,0,XOne
Plants vs. Zombies: Garden Warfare,0.23,0,XOne
Need for Speed Rivals,0.17,0,XOne
The Sims 2: Apartment Pets,0.3,0,DS
Harry Potter and the Chamber of Secrets,0.14,0,GC
Prince of Persia: The Forgotten Sands,0.36,0.01,PS3
X-Men Origins: Wolverine - Uncaged Edition,0.21,0,X360
The Lord of the Rings: The Return of the King,0.14,0,GC
The Sims: Medieval,0.32,0,PC
LEGO Batman 2: DC Super Heroes,0.24,0,DS
Top Spin 4,0.39,0,PS3
Shrek the Third,0.09,0,X360
Baldur's Gate: Dark Alliance II,0.26,0,PS2
Shark Tale,0.18,0,GBA
IL-2 Sturmovik: Birds of Prey,0.25,0,PS3
Test Drive Unlimited 2,0.31,0,X360
Star Wars: Masters of Teras Kasi,0.26,0,PS
World of Zoo,0.2,0,DS
NBA Street Vol. 2,0.04,0,XB
Minecraft,0.17,0.18,WiiU
MX vs. ATV Untamed,0.08,0,X360
The Last Remnant,0.2,0.18,X360
NCAA Football 2005,0.02,0,XB
Mortal Kombat Mythologies: Sub-Zero,0.26,0,PS
The Sly Collection,0.08,0.01,PS3
Naruto: Clash of Ninja,0.14,0,GC
Sniper Elite 3,0.34,0,PS4
Prince of Persia: The Two Thrones,0.02,0,PS2
Hot Shots Golf: Open Tee 2,0.11,0.28,PSP
Mercenaries: Playground of Destruction,0.11,0,XB
Bushido Blade 2,0.17,0.22,PS
Suikoden II,0.1,0.38,PS
Iron Man,0.25,0,PS3
FIFA Soccer 06,0.38,0,XB
Fight Night 2004,0.15,0,XB
Tourist Trophy: The Real Riding Simulator,0.22,0.11,PS2
.hack//Mutation Part 2,0.18,0.2,PS2
Wolfenstein: The New Order,0.28,0,XOne
Cars: Mater-National Championship,0,0,DS
LEGO Harry Potter: Years 1-4,0.36,0,PSP
Midway Arcade Treasures 2,0.26,0,PS2
Kirby's Dream Collection: Special Edition,0,0.33,Wii
Return to Castle Wolfenstein: Tides of War,0.16,0,XB
RIFT,0.16,0,PC
Spider-Man 3,0.29,0.02,PS3
Street Sk8er,0.25,0,PS
Mass Effect,0.59,0,PC
Contra: Legacy of War,0.25,0,PS
Fight Night Round 2004,0.18,0,XB
Book of Spells,0.39,0,PS3
Zaidan Houjin Nippon Kanji Nouryoko Kentei Kyoukai Kounin: KanKen DS,0,0.67,DS
Spice World,0.25,0,PS
The Evil Within,0.25,0,XOne
Armored Core 3,0.17,0.23,PS2
Star Wars: Republic Commando,0.17,0,XB
Taiko no Tatsujin Wii,0,0.67,Wii
London 2012: The Official Video Game of the Olympic Games,0.48,0,PS3
The LEGO Movie Videogame,0.31,0.01,PS4
Turok,0.21,0.01,PS3
Wild ARMs 2,0.13,0.31,PS
Terraria,0.27,0,X360
Red Steel,0.03,0.04,Wii
Summer Sports: Paradise Island (Others sales),0.66,0,Wii
Need for Speed: Shift 2 Unleashed,0.35,0,PS3
The Fairly Odd Parents: Breakin Da Rules,0.25,0,PS2
Virtua Tennis: World Tour (US & Others sales),0.36,0,PSP
Unreal Tournament III,0.23,0,PS3
Adventures of Tron,0.03,0,2600
Fossil Fighters: Champions,0,0.34,DS
The Sims 3,0.22,0,DS
"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",0.18,0,GBA
Disney Tangled,0.16,0,Wii
Command & Conquer: Red Alert 3,0.64,0,PC
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Koushiki Soft: 200 Mannin no KanKen: Tokoton Kanji Nou,0,0.66,DS
Pro Pinball: Big Race USA,0.25,0,PS
NFL Street,0.15,0,XB
Final Fantasy Crystal Chronicles: Ring of Fates,0.01,0.42,DS
Bakugan: Battle Brawlers,0.03,0,Wii
Blazing Angels: Squadrons of WWII,0.22,0,PS3
WWE SmackDown vs. RAW 2007,0.2,0,PSP
Skylanders: Trap Team,0.3,0,PS3
F1 2015,0.45,0.03,PS4
Tony Hawk's Proving Ground,0.02,0,PS2
The Darkness,0.33,0,PS3
Country Dance,0.04,0,Wii
MLB 2004,0.25,0,PS2
Naruto Shippuden: Ultimate Ninja 4,0.01,0.13,PS2
The Sims 3: High-End Loft Stuff,0.54,0,PC
Tiger Woods PGA Tour 2000,0.25,0,PS
Darkstone,0.25,0,PS
NCAA March Madness 2003,0.25,0,PS2
Diablo III,0.24,0,XOne
Finding Nemo,0.16,0,XB
Thrillville,0.02,0,PS2
Lalaloopsy,0.1,0,DS
Jikkyou World Soccer 2000 Final Edition,0,0.66,PS2
Madagascar,0.13,0,GC
Castlevania: Lords of Shadow,0.17,0.01,X360
Hidden Objects: Mystery Stories,0.43,0,DS
NHL 10,0.1,0,X360
100 Classic Books,0.52,0,DS
Puzzler Brain Games,0,0.66,Wii
TV Show King Party,0.4,0,Wii
Dragon Quest Monsters: Caravan Heart,0,0.64,GBA
Strawberry Shortcake: Summertime Adventure,0.18,0,GBA
Street Fighter Anniversary Collection,0.25,0,PS2
Legend of Legaia,0.25,0,PS
NHL 13,0.1,0,X360
Napoleon: Total War,0.53,0,PC
Metro: Last Light,0.3,0.04,PS4
Madden NFL 10,0.08,0,PSP
Rayman Legends,0.33,0.03,WiiU
The Sims: Bustin' Out,0.2,0,GC
BioShock Infinite,0.3,0,PC
Keystone Kapers,0.04,0,2600
Ratatouille,0.27,0,PSP
Lollipop Chainsaw,0.2,0.11,PS3
Tom Clancy's EndWar,0.22,0.01,PS3
Shrek: Hassle at the Castle,0.17,0,GBA
Suikoden IV,0.13,0.3,PS2
Gods Eater Burst,0,0.62,PSP
Fist of the North Star: Ken's Rage,0.03,0.55,PS3
Plants vs. Zombies: Garden Warfare,0.32,0.01,PS3
Disney's Kim Possible 2: Drakken's Demise,0.17,0,GBA
One Piece: Pirate Warriors 2,0.19,0.42,PS3
Um Jammer Lammy,0.08,0.41,PS
Brothers In Arms: Road to Hill 30,0.14,0,XB
LEGO Harry Potter: Years 5-7,0.25,0,DS
Taiko no Tatsujin DS: Touch de Dokodon!,0,0.66,DS
Animaniacs Ten Pin Alley,0.25,0,PS
LEGO Jurassic World,0.22,0,XOne
Kung Fu Panda,0,0,PS2
Freedom Wars,0.1,0.32,PSV
Rocksmith 2014,0.24,0,PC
Club Penguin: Elite Penguin Force - Herbert's Revenge,0.21,0,DS
Ratchet & Clank: Into the Nexus,0.25,0,PS3
Shaun White Snowboarding,0.23,0.01,PS3
Radiata Stories,0.14,0.29,PS2
The Biggest Loser: Challenge,0.12,0,Wii
Peppa Pig: Fun and Games,0.57,0,DS
F-Zero GX,0.11,0.12,GC
Disney's Chicken Little,0.25,0,PS2
Scene It? Box Office Smash,0.25,0,X360
Yoshi Topsy-Turvy,0.09,0.3,GBA
Monster Jam: Maximum Destruction,0.25,0,PS2
Cartoon Network Block Party / Cartoon Network Speedway Double Pack,0.17,0,GBA
Tiger Woods PGA Tour 09,0.22,0,PS3
World of Dragon Warrior - Torneko: The Last Hope,0.01,0.58,PS
Mortal Kombat,0.13,0,PSV
"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",0.26,0,PSP
Tiger Woods PGA Tour 09,0.23,0,X360
Advance Wars 2: Black Hole Rising,0.17,0,GBA
Wario: Master of Disguise,0.02,0.33,DS
Centipede,0.25,0,PS
The Last Story,0.13,0.18,Wii
Drakengard,0.15,0.26,PS2
SingStar Pop Hits,0.5,0,PS2
Kung-Fu Master,0.04,0,2600
Champions: Return to Arms,0.25,0,PS2
Harry Potter and the Goblet of Fire,0.02,0,PS2
Toy Story 3: The Video Game,0.24,0,PSP
SingStar R&B,0.05,0,PS2
Mary-Kate and Ashley: Magical Mystery Mall,0.24,0,PS
MX vs. ATV Untamed,0.18,0,PSP
Disney Infinity 2.0: Marvel Super Heroes,0.22,0,WiiU
Tiger Woods PGA Tour 10,0.2,0,X360
007: Quantum of Solace,0.28,0.01,Wii
Super Robot Taisen Impact,0,0.65,PS2
Wall-E,0.22,0,PSP
Farming Simulator 17,0.58,0,PC
Crafting Mama,0.19,0.01,DS
Meccha! Taiko no Tatsujin Master DS: 7-tsu no Shima no Daibouken,0,0.65,DS
God of War III,0.29,0.01,PS4
Borderlands 2,0.16,0.01,PSV
Harry Potter and the Half-Blood Prince,0.07,0,PS2
Crash Bandicoot Purple: Ripto's Rampage,0.17,0,GBA
Assassin's Creed IV: Black Flag,0.38,0,PC
Need For Speed: Undercover,0.31,0,Wii
Spyro: A Hero's Tail,0.25,0,PS2
Crash: Twinsanity,0.25,0,PS2
The LEGO Movie Videogame,0.23,0.03,WiiU
Max Payne 2: The Fall of Max Payne,0.15,0,XB
Metal Gear Solid V: The Phantom Pain,0.13,0.22,PS3
Drawn to Life: The Next Chapter,0.14,0,DS
GoldenEye: Rogue Agent,0.02,0,PS2
WWE 2K15,0.2,0,X360
Paws & Claws: Pet Vet,0,0,DS
Star Ocean: First Departure,0.13,0.22,PSP
James Bond 007: Everything or Nothing,0.19,0,XB
X2: Wolverine's Revenge,0.24,0,PS2
NBA Live 06,0.04,0,XB
Tom Clancy's Rainbow Six,0.15,0,N64
Castlevania,0.1,0.04,N64
Rayman 2: The Great Escape,0.22,0,N64
Nicktoons Collection: Game Boy Advance Video Volume 1,0.17,0,GBA
Rayman 3D,0.35,0,3DS
Football Manager 2014,0.6,0,PC
New Play Control! Pikmin,0.12,0.19,Wii
TimeSplitters 2,0.33,0,XB
Onimusha: Dawn of Dreams,0.12,0.34,PS2
Sengoku Basara: Samurai Heroes,0.04,0.4,PS3
Stuntman: Ignition,0.31,0,X360
Real Heroes: Firefighter,0.04,0,Wii
Dishonored 2,0.32,0,PS4
Up,0.27,0,DS
SpongeBob SquarePants: Game Boy Advance Video Volume 1,0.17,0,GBA
Konami Collector's Series: Arcade Advanced,0.17,0,GBA
The Crew,0.34,0,XOne
Dragon Ball: Raging Blast 2,0.09,0.01,X360
Jampack Volume 13 (RP-T),0.24,0,PS2
Madden NFL 2001,0.03,0,N64
Cruis'n World,0.04,0,N64
NHL 13,0.21,0,PS3
Dead or Alive 5,0.14,0.2,PS3
Evolve,0.2,0,XOne
Lemony Snicket's A Series of Unfortunate Events,0.24,0,PS2
Lost Planet: Extreme Condition,0.17,0.07,PS3
X-Men Legends II: Rise of Apocalypse,0.02,0,PS2
Nightmare Creatures,0.24,0,PS
LittleBigPlanet 3,0.33,0.01,PS3
SingStar Queen,0.12,0,PS2
LEGO Star Wars II: The Original Trilogy,0.03,0,X360
Disney Sing It: Party Hits,0.1,0,Wii
Dragon Quest Monsters Joker 3,0,0.63,3DS
Rock Band 3,0.06,0,Wii
Dragon Age II,0.33,0,PC
Tony Hawk's Pro Skater 2x,0.19,0,XB
NBA Live 08,0.02,0.01,PS3
Sim Theme Park,0.24,0,PS
FIFA Soccer 2003,0.4,0,XB
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,0,0.63,3DS
The Lord of the Rings: Conquest,0.2,0,X360
Far Cry 4,0.44,0,PC
Monster Hunter 2,0,0.63,PS2
NASCAR 06: Total Team Control,0.02,0,PS2
Dogz,0.17,0,GBA
A Bug's Life,0.13,0,N64
Super Castlevania IV,0.05,0.25,SNES
Iron Man,0.09,0,PSP
White Knight Chronicles II,0.09,0.27,PS3
Mobile Suit Z Gundam: AEUG vs. Titans,0,0.63,PS2
Juiced 2: Hot Import Nights,0.34,0,X360
Wolfenstein,0.27,0,PS3
The Walking Dead: Survival Instinct,0.11,0,X360
The Sims 3: Generations,0.23,0,PC
Ape Escape 2,0.09,0.38,PS2
Rocksmith 2014,0.17,0,PS4
X-Man,0.04,0,2600
Sega Rally Revo,0.42,0,PS3
Shin Megami Tensei: Persona 3 FES,0.2,0.16,PS2
FIFA Soccer 2002,0.24,0,PS2
Angry Birds Trilogy,0.2,0,3DS
Final Fantasy VII International,0,0.59,PS
Condemned 2: Bloodshot,0.19,0,X360
Okami,0.03,0.15,PS2
Shin Megami Tensei: Persona 3 Portable,0.06,0.34,PSP
Crash of the Titans,0.24,0,PSP
NHL 2001,0.24,0,PS
Crysis 3,0.39,0,PC
Buzz Lightyear of Star Command,0.24,0,PS
NHL 16,0.16,0,PS4
Namco Museum,0.13,0,GC
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",0.23,0,X360
Cabela's Big Game Hunter (2008),0,0,Wii
Tony Hawk's Project 8,0.22,0.01,PS3
Ghostbusters: The Video Game,0.14,0,X360
XCOM: Enemy Unknown,0.21,0,X360
Nobunaga no Yabou: Haouden,0,0.32,SNES
Virtua Cop,0,0.62,SAT
Metal Gear Solid 2: Substance,0.22,0,XB
Tony Hawk's American Wasteland,0.2,0,XB
WWF in Your House,0.24,0,PS
Wild ARMs 3,0.13,0.29,PS2
NBA ShootOut '97,0.24,0,PS
Family Feud: 2010 Edition,0,0,Wii
Madden NFL 07,0.13,0,GC
LEGO Jurassic World,0.23,0.03,3DS
Battlezone,0.03,0,2600
Tiger Woods PGA Tour 2004,0.13,0,XB
Test Drive Unlimited 2,0.34,0.01,PS3
Tak 2: The Staff of Dreams,0.24,0,PS2
Just Dance 3,0.2,0,PS3
LEGO Pirates of the Caribbean: The Video Game,0.27,0,3DS
Donkey Kong Barrel Blast,0.26,0.11,Wii
The Princess and the Frog,0.16,0,DS
Disney Infinity 2.0: Marvel Super Heroes,0.25,0,PS4
Viewtiful Joe,0.1,0.12,GC
The Urbz: Sims in the City,0.22,0,GBA
Beetle Adventure Racing!,0.2,0,N64
Guitar Hero: Metallica,0.24,0,PS3
Disney's 102 Dalmatians: Puppies to the Rescue,0.23,0,PS
Strike Force Bowling,0.24,0,PS2
Halloween,0.03,0,2600
Red Steel 2,0.2,0.01,Wii
Bass Landing,0.14,0.23,PS
XGRA: Extreme G-Racing Association,0.24,0,PS2
Mafia III,0.29,0,XOne
Bolt,0.21,0,DS
Mario's Picross,0,0.62,GB
Pac-Man Player's Choice Bundle,0.12,0,GC
Fighters MEGAMiX,0,0.62,SAT
Bahamut Lagoon,0,0.62,SNES
Prince of Persia: The Forgotten Sands,0.26,0,X360
Warriors Orochi 3,0.04,0.57,PS3
Tomb Raider III: Adventures of Lara Croft,0.03,0,PC
DJ Hero 2,0.09,0,Wii
Toshochu: Run for Money,0,0.62,3DS
Dragon Quest Monsters: Joker 2 Professional,0,0.62,DS
NFL Quarterback Club 99,0.02,0,N64
Super Robot Taisen α Gaiden,0,0.58,PS
Tiger Woods PGA Tour 12: The Masters,0.16,0,X360
Battle of Giants: Dragons,0.25,0,DS
Wall-E,0.26,0,X360
Start the Party!,0.41,0,PS3
Formula 1: Championship Edition,0.57,0.04,PS3
Harry Potter and the Half-Blood Prince,0.34,0,DS
NieR,0.18,0.2,PS3
2014 FIFA World Cup Brazil,0.36,0.01,PS3
Phoenix Wright: Ace Attorney - Trials and Tribulations,0.03,0.25,DS
NBA 2K9,0,0,PS3
SpongeBob's Atlantis SquarePantis,0,0,Wii
SingStar Singalong With Disney,0.04,0,PS2
NFL Fever 2003,0.13,0,XB
Samurai Warriors 2,0.02,0.57,PS2
Wet,0.27,0.01,PS3
Cooking Mama 4: Kitchen Magic!,0.07,0,3DS
Scribblenauts: Unlimited,0.01,0,3DS
The Black Eyed Peas Experience,0.19,0,Wii
2 Games in 1: Sonic Battle & ChuChu Rocket!,0.16,0,GBA
Fire Emblem: Shadow Dragon,0.02,0.27,DS
Plants vs. Zombies: Garden Warfare,0.29,0.01,PS4
Metroid Prime: Trilogy,0.05,0,Wii
Robotech: Battlecry,0.23,0,PS2
Dora the Explorer: Super Spies,0.16,0,GBA
Disney Universe,0.22,0,PS3
Advance Wars: Days of Ruin,0.12,0,DS
Jak and Daxter: The Lost Frontier,0.27,0,PSP
Texas Hold 'Em Poker,0.16,0,GBA
Time Crisis 3,0.23,0,PS2
WWE SmackDown vs. Raw 2010,0.22,0,PSP
Vanquish,0.21,0.11,PS3
Ganbaru Watashi no Kakei Diary,0,0.61,DS
Tearaway,0.34,0,PSV
Small Soldiers,0.23,0,PS
Half-Life 2,0.21,0,XB
Duke Nukem: Total Meltdown,0.23,0,PS
Tony Hawk: RIDE,0.1,0,X360
Borderlands: The Pre-Sequel,0.21,0.05,PS3
Major League Baseball 2K8,0,0,X360
Sacred 2: Fallen Angel,0.22,0.08,PS3
pro evolution soccer 2011,0.44,0,X360
Major League Baseball 2K9,0,0,X360
Final Fantasy IV Advance,0.1,0.22,GBA
Dragon Ball Z: Ultimate Tenkaichi,0.18,0.09,PS3
Madden NFL 2003,0.16,0,GBA
Tomb Raider (2013),0.21,0,XOne
Petz: Dogz Pack,0,0,DS
Harry Potter and the Goblet of Fire,0.16,0,GBA
Tomb Raider Chronicles,0.23,0,PS
Dragon Ball Z: Buu's Fury,0.16,0,GBA
Madden NFL 2002,0.12,0,GC
Spider-Man: Mysterio's Menace,0.16,0,GBA
Madden NFL 2000,0.02,0,N64
Game & Watch Gallery 4,0.16,0,GBA
MySims Racing,0.29,0,DS
Naruto: Ultimate Ninja,0.02,0,PS2
Pac-Man Party,0.08,0.01,Wii
Cabela's Monster Buck Hunter,0,0,Wii
Tony Hawk's Underground,0.16,0,GBA
Dark Souls II,0.23,0.08,PS4
Monster Trucks,0.16,0,GBA
World of Zoo,0.15,0,Wii
Shadow The Hedgehog,0.02,0,PS2
Wave Race: Blue Storm,0.1,0.09,GC
Aliens: Colonial Marines,0.29,0,PS3
Backyard Wrestling: Don't Try This at Home,0.23,0,PS2
Yakuza: Dead Souls,0.06,0.42,PS3
Fight Night Round 2,0.16,0,XB
MonHun Nikki: Poka Poka Ailu Mura,0,0.6,PSP
Dead Island: Riptide,0.19,0.07,PS3
Just Dance 2015,0.13,0,X360
Kinect Sports Rivals,0.23,0.02,XOne
NBA 2K8,0.02,0,PS2
Dynasty Warriors 8,0.1,0.34,PS3
Suikoden,0.14,0.21,PS
Disney Infinity,0.22,0,WiiU
Secret Agent Clank,0.18,0,PS2
Call of Juarez: Bound in Blood,0.24,0,X360
Fighters Uncaged,0.23,0,X360
Rayman Arena,0.23,0,PS2
Jaws Unleashed,0.02,0,PS2
Puyo Puyo Sun,0,0.6,SAT
